userId,title,tag
184,"Neon Genesis Evangelion: The End of Evangelion (Shin seiki Evangelion Gekijô-ban: Air/Magokoro wo, kimi ni) (1997)",epic
184,"Neon Genesis Evangelion: The End of Evangelion (Shin seiki Evangelion Gekijô-ban: Air/Magokoro wo, kimi ni) (1997)",mecha
184,"Neon Genesis Evangelion: The End of Evangelion (Shin seiki Evangelion Gekijô-ban: Air/Magokoro wo, kimi ni) (1997)",psychology
62,"Animatrix, The (2003)",animation
62,"Animatrix, The (2003)",anime
62,"Animatrix, The (2003)",cyberpunk
62,"Animatrix, The (2003)",dark
62,"Animatrix, The (2003)",Matrix
62,"Animatrix, The (2003)",sci-fi
62,Lemony Snicket's A Series of Unfortunate Events (2004),dark comedy
62,Lemony Snicket's A Series of Unfortunate Events (2004),Jim Carrey
62,Lemony Snicket's A Series of Unfortunate Events (2004),meryl streep
62,Lemony Snicket's A Series of Unfortunate Events (2004),quirky
62,Lemony Snicket's A Series of Unfortunate Events (2004),stylized
474,"Cat Returns, The (Neko no ongaeshi) (2002)",In Netflix queue
474,"Twilight Samurai, The (Tasogare Seibei) (2002)",In Netflix queue
567,Old Boy (2003),bizarre
567,Old Boy (2003),claustrophobic
567,Old Boy (2003),depressing
567,Old Boy (2003),disturbing
567,Old Boy (2003),hallucinatory
567,Old Boy (2003),paranoid
567,Old Boy (2003),surreal
567,Old Boy (2003),twisted
474,Millions (2004),religion
474,Millions (2004),saints
62,Spanglish (2004),Adam Sandler
62,Spanglish (2004),family
62,Spanglish (2004),sweet
474,"Story of the Weeping Camel, The (Geschichte vom weinenden Kamel, Die) (2003)",Animal movie
474,"Story of the Weeping Camel, The (Geschichte vom weinenden Kamel, Die) (2003)",camels
62,Layer Cake (2004),British gangster
62,Layer Cake (2004),confusing
62,Layer Cake (2004),daniel craig
62,Layer Cake (2004),Exquisite plotting.
62,Layer Cake (2004),organized crime
62,Layer Cake (2004),stylish
62,Layer Cake (2004),Tom Hardy
474,"Return, The (Vozvrashcheniye) (2003)",fatherhood
474,Mean Creek (2004),revenge
474,Born into Brothels (2004),India
474,Riding Giants (2004),surfing
474,Million Dollar Baby (2004),boxing
474,Hotel Rwanda (2004),genocide
474,Charlie and the Chocolate Factory (2005),roald dahl
567,"Life Aquatic with Steve Zissou, The (2004)",heartwarming
567,"Life Aquatic with Steve Zissou, The (2004)",off-beat comedy
567,"Life Aquatic with Steve Zissou, The (2004)",quirky
567,"Life Aquatic with Steve Zissou, The (2004)",trippy
567,"Life Aquatic with Steve Zissou, The (2004)",visually appealing
567,"Life Aquatic with Steve Zissou, The (2004)",whimsical
474,"Aviator, The (2004)",biopic
474,"Aviator, The (2004)",Howard Hughes
474,"Aviator, The (2004)",movie business
474,"Woodsman, The (2004)",child abuse
474,In Good Company (2004),busniess
424,Meet the Fockers (2004),Ben Stiller
424,Meet the Fockers (2004),Robert De Niro
474,"Merchant of Venice, The (2004)",Shakespeare
318,In the Realms of the Unreal (2004),Animation
318,In the Realms of the Unreal (2004),Documentary
318,In the Realms of the Unreal (2004),Henry Darger
474,I Remember Mama (1948),motherhood
474,Nobody Knows (Dare mo shiranai) (2004),orphans
62,Howl's Moving Castle (Hauru no ugoku shiro) (2004),anime
62,Howl's Moving Castle (Hauru no ugoku shiro) (2004),fantasy world
62,Howl's Moving Castle (Hauru no ugoku shiro) (2004),Hayao Miyazaki
62,Howl's Moving Castle (Hauru no ugoku shiro) (2004),Studio Ghibli
474,Howl's Moving Castle (Hauru no ugoku shiro) (2004),06 Oscar Nominated Best Movie - Animation
474,Howl's Moving Castle (Hauru no ugoku shiro) (2004),In Netflix queue
474,Zelary (2003),marriage
474,"Three Musketeers, The (1973)",In Netflix queue
474,Twentieth Century (1934),In Netflix queue
474,Call Northside 777 (1948),In Netflix queue
474,"Wild Parrots of Telegraph Hill, The (2003)",birds
474,"Wild Parrots of Telegraph Hill, The (2003)",parrots
474,"Ballad of Jack and Rose, The (2005)",fatherhood
336,Sin City (2005),cult
474,Enron: The Smartest Guys in the Room (2005),business
474,Enron: The Smartest Guys in the Room (2005),money
474,Enron: The Smartest Guys in the Room (2005),scandal
62,Kingdom of Heaven (2005),David Thewlis
62,Kingdom of Heaven (2005),Eva Green
62,Kingdom of Heaven (2005),Liam Neeson
62,Kingdom of Heaven (2005),Orlando Bloom
474,Crash (2004),racism
474,Star Wars: Episode III - Revenge of the Sith (2005),space
474,Star Wars: Episode III - Revenge of the Sith (2005),space opera
336,Cinderella Man (2005),boksdrama
474,Cinderella Man (2005),boxing
62,Fantastic Four (2005),Chris Evans
62,Fantastic Four (2005),comic book
62,Fantastic Four (2005),heroine in tight suit
62,Fantastic Four (2005),Jessica Alba
62,Fantastic Four (2005),sexy female scientist
62,Fantastic Four (2005),superhero
336,Wedding Crashers (2005),stiller
474,Hustle & Flow (2005),hip hop
424,"Devil's Rejects, The (2005)",Rob Zombie
474,Georgy Girl (1966),pregnancy
305,Serenity (2005),predictable
474,Serenity (2005),Firefly
474,Broken Flowers (2005),In Netflix queue
474,"Browning Version, The (1951)",In Netflix queue
474,Junebug (2005),pregnancy
474,Grizzly Man (2005),Animal movie
474,Grizzly Man (2005),bears
474,Duma (2005),Animal movie
474,Duma (2005),In Netflix queue
573,"40-Year-Old Virgin, The (2005)",BEST PICTURE
573,"40-Year-Old Virgin, The (2005)",classic
573,"40-Year-Old Virgin, The (2005)",hilarious
573,"40-Year-Old Virgin, The (2005)",steve carell
474,"Constant Gardener, The (2005)",Africa
474,"Constant Gardener, The (2005)",business
474,"Constant Gardener, The (2005)",politics
474,Proof (2005),mathematics
336,Lord of War (2005),wapendrama
474,Everything Is Illuminated (2005),In Netflix queue
474,Why We Fight (2005),In Netflix queue
356,Waiting... (2005),restaurant
62,Corpse Bride (2005),gothic
62,Corpse Bride (2005),helena bonham carter
62,Corpse Bride (2005),Johnny Depp
62,Corpse Bride (2005),Tim Burton
62,Corpse Bride (2005),visually appealing
336,Corpse Bride (2005),animation
474,Corpse Bride (2005),06 Oscar Nominated Best Movie - Animation
474,"History of Violence, A (2005)",In Netflix queue
474,Oliver Twist (2005),Dickens
474,Capote (2005),Truman Capote
474,Wallace & Gromit in The Curse of the Were-Rabbit (2005),06 Oscar Nominated Best Movie - Animation
474,Wallace & Gromit in The Curse of the Were-Rabbit (2005),Aardman
62,Kiss Kiss Bang Bang (2005),black comedy
62,Kiss Kiss Bang Bang (2005),clever
62,Kiss Kiss Bang Bang (2005),fast-paced dialogue
62,Kiss Kiss Bang Bang (2005),good dialogue
62,Kiss Kiss Bang Bang (2005),Robert Downey Jr.
62,Kiss Kiss Bang Bang (2005),witty
474,Kiss Kiss Bang Bang (2005),In Netflix queue
336,In Her Shoes (2005),sisters
474,"Squid and the Whale, The (2005)",divorce
474,North Country (2005),courtroom drama
474,North Country (2005),In Netflix queue
474,"Good Night, and Good Luck. (2005)",In Netflix queue
474,"Good Night, and Good Luck. (2005)",journalism
474,"Good Night, and Good Luck. (2005)",McCarthy hearings
474,"Good Night, and Good Luck. (2005)",Morrow
424,Jarhead (2005),Jake Gyllenhaal
424,Jarhead (2005),Modern war
567,"Match Factory Girl, The (Tulitikkutehtaan tyttö) (1990)",depression
474,Syriana (2005),In Netflix queue
474,Pride & Prejudice (2005),In Netflix queue
474,Harry Potter and the Goblet of Fire (2005),Magic
474,Harry Potter and the Goblet of Fire (2005),Wizards
474,Walk the Line (2005),Johnny Cash
356,Breakfast on Pluto (2005),transvestite
474,"Chronicles of Narnia: The Lion, the Witch and the Wardrobe, The (2005)",C.S. Lewis
477,King Kong (2005),big budget
474,Munich (2005),In Netflix queue
474,"Producers, The (2005)",In Netflix queue
477,Voices of a Distant Star (Hoshi no koe) (2003),love
125,Lady Vengeance (Sympathy for Lady Vengeance) (Chinjeolhan geumjassi) (2005),brutality
474,Looking for Comedy in the Muslim World (2005),In Netflix queue
18,Lucky Number Slevin (2006),twist ending
356,Reefer Madness: The Movie Musical (2005),satire
62,"Da Vinci Code, The (2006)",adventure
62,"Da Vinci Code, The (2006)",Audrey Tautou
62,"Da Vinci Code, The (2006)",conspiracy theory
62,"Da Vinci Code, The (2006)",Mystery
62,"Da Vinci Code, The (2006)",Paris
62,"Da Vinci Code, The (2006)",Tom Hanks
62,"Da Vinci Code, The (2006)",treasure hunt
477,X-Men: The Last Stand (2006),Halle Berry
477,X-Men: The Last Stand (2006),Hugh Jackman
477,Lady in the Water (2006),bad
477,Lady in the Water (2006),disappointing
477,Lady in the Water (2006),faerie tale
477,Lady in the Water (2006),fairy tale
477,Lady in the Water (2006),far fetched
477,Lady in the Water (2006),M. Night Shyamalan
477,Lady in the Water (2006),Paul Giamatti
567,Marie Antoinette (2006),cinematography
567,Marie Antoinette (2006),lyrical
62,Babel (2006),Brad Pitt
62,Babel (2006),cate blanchett
62,Babel (2006),multiple storylines
62,Babel (2006),social commentary
62,Night at the Museum (2006),Ben Stiller
62,Night at the Museum (2006),Robin Williams
62,Stranger than Fiction (2006),emma thompson
62,Stranger than Fiction (2006),Maggie Gyllenhaal
62,Stranger than Fiction (2006),modern fantasy
62,Stranger than Fiction (2006),romance
62,Stranger than Fiction (2006),surreal
62,Stranger than Fiction (2006),Will Ferrell
477,"Illusionist, The (2006)",costume drama
477,"Illusionist, The (2006)",Edward Norton
477,"Illusionist, The (2006)",magic
477,"Illusionist, The (2006)",Paul Giamatti
567,"Pan's Labyrinth (Laberinto del fauno, El) (2006)",atmospheric
567,"Pan's Labyrinth (Laberinto del fauno, El) (2006)",bittersweet
567,"Pan's Labyrinth (Laberinto del fauno, El) (2006)",visually appealing
7,"Departed, The (2006)",way too long
357,"Departed, The (2006)",Leonardo DiCaprio
357,"Departed, The (2006)",suspense
357,"Departed, The (2006)",twist ending
357,"Departed, The (2006)",undercover cop
424,"Departed, The (2006)",atmospheric
424,"Departed, The (2006)",Jack Nicholson
424,"Departed, The (2006)",Leonardo DiCaprio
424,"Departed, The (2006)",Martin Scorsese
424,"Departed, The (2006)",suspense
318,Deliver Us from Evil (2006),the catholic church is the most corrupt organization in history
226,"Prestige, The (2006)",ummarti2006
567,"Prestige, The (2006)",atmospheric
567,"Prestige, The (2006)",enigmatic
62,"Good Year, A (2006)",Marion Cotillard
62,Blood Diamond (2006),Africa
62,Blood Diamond (2006),corruption
62,Blood Diamond (2006),Jennifer Connelly
62,Blood Diamond (2006),justice
62,Blood Diamond (2006),Leonardo DiCaprio
291,Ratatouille (2007),a clever chef rat
291,Ratatouille (2007),inspirational
567,Ratatouille (2007),clever
567,Ratatouille (2007),inspirational
327,Hot Fuzz (2007),british comedy
161,Meet the Robinsons (2007),Something for everyone in this one... saw it without and plan on seeing it with kids!
18,Fracture (2007),Anthony Hopkins
18,Fracture (2007),courtroom drama
18,Fracture (2007),twist ending
573,"Invisible, The (2007)",HORRIBLE ACTING
573,"Invisible, The (2007)",interesting
477,Paprika (Papurika) (2006),dreamlike
424,Bug (2007),based on a play
424,Bug (2007),conspiracy theory
424,Bug (2007),creepy
424,Bug (2007),Insanity
424,Bug (2007),paranoia
424,Bug (2007),PTSD
62,Fantastic Four: Rise of the Silver Surfer (2007),bad acting
62,Fantastic Four: Rise of the Silver Surfer (2007),bad jokes
62,Fantastic Four: Rise of the Silver Surfer (2007),bad plot
62,Fantastic Four: Rise of the Silver Surfer (2007),Chris Evans
62,Fantastic Four: Rise of the Silver Surfer (2007),Jessica Alba
62,Fantastic Four: Rise of the Silver Surfer (2007),Marvel
62,Fantastic Four: Rise of the Silver Surfer (2007),sexy female scientist
477,Fido (2006),zombies
166,"Bourne Ultimatum, The (2007)",assassin
166,"Bourne Ultimatum, The (2007)",assassin-in-training (scene)
166,"Bourne Ultimatum, The (2007)",espionage
166,"Bourne Ultimatum, The (2007)",Robert Ludlum
477,Superbad (2007),friendship
477,Superbad (2007),high school
477,Superbad (2007),Michael Cera
477,Superbad (2007),nerds
477,Superbad (2007),self discovery
477,Superbad (2007),shenanigans
477,Superbad (2007),virginity
357,3:10 to Yuma (2007),Christian Bale
477,Tekkonkinkreet (Tekkon kinkurîto) (2006),anime
357,Gone Baby Gone (2007),Casey Affleck
357,Gone Baby Gone (2007),great performances
357,Gone Baby Gone (2007),twist
305,Elite Squad (Tropa de Elite) (2007),Favelas
537,American Gangster (2007),corruption
537,American Gangster (2007),Denzel Washington
537,American Gangster (2007),mafia
537,American Gangster (2007),organized crime
477,I Am Legend (2007),alone in the world
477,I Am Legend (2007),apocalypse
477,I Am Legend (2007),based on a book
477,I Am Legend (2007),last man on earth
477,I Am Legend (2007),plot holes
477,I Am Legend (2007),Post apocalyptic
477,I Am Legend (2007),post-apocalyptic
477,I Am Legend (2007),religion
477,I Am Legend (2007),vampire
477,Juno (2007),Michael Cera
477,Juno (2007),notable soundtrack
477,Juno (2007),pregnancy
477,Juno (2007),teenage pregnancy
477,Juno (2007),witty
567,There Will Be Blood (2007),atmospheric
567,There Will Be Blood (2007),cerebral
567,There Will Be Blood (2007),character study
567,There Will Be Blood (2007),gritty
567,There Will Be Blood (2007),intense
567,There Will Be Blood (2007),long shots
567,There Will Be Blood (2007),morality
567,There Will Be Blood (2007),visually appealing
567,Cat Soup (Nekojiru-so) (2001),abstract
567,Cat Soup (Nekojiru-so) (2001),dark
567,Cat Soup (Nekojiru-so) (2001),psychedelic
567,Cat Soup (Nekojiru-so) (2001),surreal
477,In Bruges (2008),black comedy
477,In Bruges (2008),Colin Farrell
477,In Bruges (2008),dark comedy
477,In Bruges (2008),drugs
477,In Bruges (2008),friendship
477,In Bruges (2008),irreverent
477,In Bruges (2008),Ralph Fiennes
477,In Bruges (2008),stylized
62,"Definitely, Maybe (2008)",Rachel Weisz
62,"Definitely, Maybe (2008)",Ryan Reynolds
537,"Bank Job, The (2008)",heist
537,"Bank Job, The (2008)",robbery
537,"Bank Job, The (2008)",small time criminals
125,Funny Games U.S. (2007),dark humor
567,Funny Games U.S. (2007),dark
567,Funny Games U.S. (2007),dark humor
567,Funny Games U.S. (2007),intelligent
567,Funny Games U.S. (2007),thought-provoking
435,"Dark Knight, The (2008)",psychology
435,"Dark Knight, The (2008)",superhero
567,"Dark Knight, The (2008)",dark
567,"Dark Knight, The (2008)",gritty
138,"Forbidden Kingdom, The (2008)",jackie chan
138,"Forbidden Kingdom, The (2008)",kung fu
477,Son of Rambow (2007),movies about movies
62,"Chronicles of Narnia: Prince Caspian, The (2008)",fantasy
62,"Chronicles of Narnia: Prince Caspian, The (2008)",lion
62,"Chronicles of Narnia: Prince Caspian, The (2008)",narnia
62,"Chronicles of Narnia: Prince Caspian, The (2008)",Tilda Swinton
477,WALL·E (2008),last man on earth
477,WALL·E (2008),love story
477,WALL·E (2008),Post apocalyptic
477,WALL·E (2008),social commentary
62,Hancock (2008),bad script
62,Hancock (2008),Charlize Theron
62,Hancock (2008),Will Smith
62,Get Smart (2008),Anne Hathaway
62,Get Smart (2008),Steve Carell
520,Meet Dave (2008),enjoyable
2,Step Brothers (2008),funny
2,Step Brothers (2008),Highly quotable
2,Step Brothers (2008),will ferrell
62,Step Brothers (2008),comedy
62,Step Brothers (2008),funny
62,Step Brothers (2008),will ferrell
424,Step Brothers (2008),funny
424,Step Brothers (2008),will ferrell
125,Vicky Cristina Barcelona (2008),threesome
62,Pineapple Express (2008),comedy
62,Pineapple Express (2008),James Franco
62,Pineapple Express (2008),Seth Rogen
62,Pineapple Express (2008),Stoner Movie
356,Burn After Reading (2008),dark comedy
477,Burn After Reading (2008),Brad Pitt
477,Burn After Reading (2008),Coen Bros
477,Burn After Reading (2008),Coen Brothers
477,Burn After Reading (2008),dark comedy
477,Burn After Reading (2008),espionage
477,Burn After Reading (2008),George Clooney
477,Burn After Reading (2008),John Malkovich
477,Burn After Reading (2008),satire
477,Burn After Reading (2008),twists & turns
477,Burn After Reading (2008),weird
477,FLCL (2000),2D animation
477,FLCL (2000),cult film
477,FLCL (2000),stylish
477,FLCL (2000),surreal
125,Zack and Miri Make a Porno (2008),Seth Rogen
125,Zack and Miri Make a Porno (2008),Sexual Humor
567,Changeling (2008),emotional
62,Twilight (2008),audience intelligence underestimated
62,Twilight (2008),boring
62,Twilight (2008),chick flick
62,Twilight (2008),overrated
62,Twilight (2008),Teen movie
318,"Boy in the Striped Pajamas, The (Boy in the Striped Pyjamas, The) (2008)",childish naivity
318,"Boy in the Striped Pajamas, The (Boy in the Striped Pyjamas, The) (2008)",friendship
424,Coraline (2009),claymation
424,Coraline (2009),creepy
424,Coraline (2009),dark
424,Coraline (2009),dark fairy tale
424,Coraline (2009),Surreal
424,Coraline (2009),Tim Burton
477,Dr. Horrible's Sing-Along Blog (2008),joss whedon
477,Dr. Horrible's Sing-Along Blog (2008),Nathan Fillion
477,Dr. Horrible's Sing-Along Blog (2008),Neil Patrick Harris
477,Dr. Horrible's Sing-Along Blog (2008),parody
477,"I Love You, Man (2009)",Andy Samberg
477,"I Love You, Man (2009)",bromance
477,"I Love You, Man (2009)",bromantic
477,"I Love You, Man (2009)",comedy
477,"I Love You, Man (2009)",Jaime Pressly
477,"I Love You, Man (2009)",Jason Segel
477,"I Love You, Man (2009)",masculinity
477,"I Love You, Man (2009)",Paul Rudd
125,Observe and Report (2009),Seth Rogen
424,Inglourious Basterds (2009),black comedy
424,Inglourious Basterds (2009),Brad Pitt
424,Inglourious Basterds (2009),Christoph Waltz
424,Inglourious Basterds (2009),Quentin Tarantino
424,Inglourious Basterds (2009),satire
477,Moon (2009),2001-like
477,Moon (2009),Sci-fi
477,Moon (2009),solitude
274,X-Men Origins: Wolverine (2009),comic book
477,X-Men Origins: Wolverine (2009),bad plot
477,X-Men Origins: Wolverine (2009),comic book
477,X-Men Origins: Wolverine (2009),hugh jackman
477,X-Men Origins: Wolverine (2009),Ryan Reynolds
477,X-Men Origins: Wolverine (2009),too many characters
477,Star Trek (2009),future
477,Star Trek (2009),lack of development
477,Star Trek (2009),lack of story
477,Star Trek (2009),quick cuts
477,Star Trek (2009),sci-fi
477,Star Trek (2009),Simon Pegg
477,Star Trek (2009),space
477,Star Trek (2009),space travel
477,Star Trek (2009),time travel
477,Terminator Salvation (2009),artificial intelligence
477,Terminator Salvation (2009),bad acting
477,Terminator Salvation (2009),bad plot
477,Terminator Salvation (2009),bad script
477,Terminator Salvation (2009),Christian Bale
477,Terminator Salvation (2009),FIGHTING THE SYSTEM
477,Terminator Salvation (2009),franchise
477,Terminator Salvation (2009),new composer
477,Terminator Salvation (2009),post-apocalyptic
477,Terminator Salvation (2009),robots
477,Terminator Salvation (2009),sci-fi
477,Terminator Salvation (2009),sequel
62,"Brothers Bloom, The (2008)",Adrien Brody
62,"Brothers Bloom, The (2008)",con artists
62,"Brothers Bloom, The (2008)",funny
62,"Brothers Bloom, The (2008)",interesting characters
62,"Brothers Bloom, The (2008)",Mark Ruffalo
62,"Brothers Bloom, The (2008)",Rachel Weisz
477,Neon Genesis Evangelion: Death & Rebirth (Shin seiki Evangelion Gekijô-ban: Shito shinsei) (1997),Recap
318,Up (2009),adventure
318,Up (2009),Bechdel Test:Fail
318,Up (2009),cartoon
318,Up (2009),children
318,Up (2009),computer animation
318,Up (2009),divorce
318,Up (2009),dogs
318,Up (2009),dreams
318,Up (2009),Pixar
567,Up (2009),bittersweet
567,Up (2009),emotional
567,Up (2009),heartbreaking
567,Up (2009),touching
537,"Hangover, The (2009)",casino
537,"Hangover, The (2009)",comedy
537,"Hangover, The (2009)",funny
537,"Hangover, The (2009)",hotel
537,"Hangover, The (2009)",Las Vegas
537,"Hurt Locker, The (2008)",war
477,Transformers: Revenge of the Fallen (2009),bad plot
477,Transformers: Revenge of the Fallen (2009),Michael Bay
477,Transformers: Revenge of the Fallen (2009),needed more autobots
477,Transformers: Revenge of the Fallen (2009),plot holes
477,Transformers: Revenge of the Fallen (2009),ridiculous
477,Transformers: Revenge of the Fallen (2009),Shia LaBeouf
477,Transformers: Revenge of the Fallen (2009),stop using useless characters for filler
477,(500) Days of Summer (2009),artistic
477,(500) Days of Summer (2009),Funny
477,(500) Days of Summer (2009),humorous
477,(500) Days of Summer (2009),inspiring
477,(500) Days of Summer (2009),intelligent
477,(500) Days of Summer (2009),quirky
477,(500) Days of Summer (2009),romance
477,(500) Days of Summer (2009),Zooey Deschanel
477,District 9 (2009),intelligent sci-fi
318,"Haunted World of El Superbeasto, The (2009)",Narrative pisstake
62,Zombieland (2009),Bill Murray
62,Zombieland (2009),dark comedy
62,Zombieland (2009),Emma Stone
62,Zombieland (2009),funny
62,Zombieland (2009),Jesse Eisenberg
62,Zombieland (2009),Woody Harrelson
567,Mary and Max (2009),bittersweet
567,Mary and Max (2009),black comedy
567,Mary and Max (2009),character study
567,Mary and Max (2009),dark comedy
567,Mary and Max (2009),friendship
567,Mary and Max (2009),loneliness
567,Mary and Max (2009),mental illness
567,Mary and Max (2009),philosophical
567,Mary and Max (2009),poignant
567,Mary and Max (2009),quirky
567,Mary and Max (2009),sad
567,Mary and Max (2009),sweet
567,Mary and Max (2009),touching
477,Gentlemen Broncos (2009),bad humor
477,Avatar (2009),bad science
477,Avatar (2009),futuristic
477,Avatar (2009),graphic design
477,Avatar (2009),James Cameron
477,Avatar (2009),military
477,Avatar (2009),poor dialogue
477,Avatar (2009),sci-fi
477,Avatar (2009),superficial plot
477,Avatar (2009),unoriginal
477,Avatar (2009),white guilt
537,Avatar (2009),beautiful scenery
537,Avatar (2009),graphic design
537,Avatar (2009),music
537,Avatar (2009),politics
537,Avatar (2009),romance
537,Avatar (2009),thought-provoking
537,Avatar (2009),too long
537,Avatar (2009),visually stunning
424,Shutter Island (2010),insanity
424,Shutter Island (2010),Leonardo DiCaprio
424,Shutter Island (2010),Martin Scorsese
424,Shutter Island (2010),plot twist
424,Shutter Island (2010),psychological
424,Shutter Island (2010),Psychological Thriller
424,Shutter Island (2010),thought-provoking
567,"Town Called Panic, A (Panique au village) (2009)",surreal
567,"Town Called Panic, A (Panique au village) (2009)",whimsical
424,Inception (2010),action
424,Inception (2010),alternate reality
424,Inception (2010),Leonardo DiCaprio
424,Inception (2010),sci-fi
424,Inception (2010),thought-provoking
424,Inception (2010),visually appealing
477,Inception (2010),dreamlike
477,Inception (2010),surreal
477,Inception (2010),visually appealing
537,Inception (2010),big budget
537,Inception (2010),clever
537,Inception (2010),complicated
537,Inception (2010),dead wife
537,Inception (2010),great soundtrack
537,Inception (2010),heist
537,Inception (2010),intellectual
537,Inception (2010),mindfuck
537,Inception (2010),philosophy
537,Inception (2010),psychological
537,Inception (2010),psychology
537,Inception (2010),suspense
537,Inception (2010),thought-provoking
567,Inception (2010),cerebral
567,Inception (2010),dreamlike
567,Inception (2010),philosophy
567,Inception (2010),thought-provoking
477,Scott Pilgrim vs. the World (2010),geeky
477,Scott Pilgrim vs. the World (2010),Michael Cera
477,Scott Pilgrim vs. the World (2010),stylized
477,Scott Pilgrim vs. the World (2010),video games
567,"Social Network, The (2010)",good dialogue
567,"Social Network, The (2010)",loneliness
567,"Social Network, The (2010)",witty
537,"Town, The (2010)",crime
537,"Town, The (2010)",FBI
537,"Town, The (2010)",romance
537,"Town, The (2010)",too much love interest
509,Sintel (2010),adventure
509,Sintel (2010),animation
509,Sintel (2010),fantasy
537,Inside Job (2010),business
537,Inside Job (2010),corruption
537,Inside Job (2010),economics
537,Inside Job (2010),investor corruption
537,Inside Job (2010),politics
537,Inside Job (2010),truth
318,Restrepo (2010),american idolatry
424,127 Hours (2010),stranded
424,Black Swan (2010),alter ego
424,Black Swan (2010),atmospheric
424,Black Swan (2010),creepy
424,Black Swan (2010),horror
424,Black Swan (2010),obsession
424,Black Swan (2010),surreal
477,Rare Exports: A Christmas Tale (Rare Exports) (2010),male nudity
318,True Grit (2010),atmospheric
318,True Grit (2010),Coen Brothers
318,True Grit (2010),Jeff Bridges
318,True Grit (2010),Matt Damon
318,True Grit (2010),predictable
477,Tron: Legacy (2010),action choreography
477,Tron: Legacy (2010),Horrid characterisation
477,Tron: Legacy (2010),Poor plot development
477,Tron: Legacy (2010),sequel
477,Tron: Legacy (2010),soundtrack
305,Tucker & Dale vs Evil (2010),black comedy
543,Chalet Girl (2011),Comedy
62,Green Lantern (2011),audience intelligence underestimated
62,Green Lantern (2011),CGI
62,Green Lantern (2011),cheesy
62,Green Lantern (2011),comic book
62,Green Lantern (2011),DC
62,Green Lantern (2011),DC Comics
62,Green Lantern (2011),Ryan Reynolds
62,Green Lantern (2011),space
62,Green Lantern (2011),superhero
18,Upside Down: The Creation Records Story (2010),britpop
18,Upside Down: The Creation Records Story (2010),indie record label
18,Upside Down: The Creation Records Story (2010),music
62,Friends with Benefits (2011),comedy
62,Friends with Benefits (2011),funny
62,Friends with Benefits (2011),happy ending
62,Friends with Benefits (2011),HOT actress
62,Friends with Benefits (2011),Justin Timberlake
62,Friends with Benefits (2011),Mila Kunis
62,Friends with Benefits (2011),New York City
62,Friends with Benefits (2011),romance
62,Friends with Benefits (2011),sex
537,"Avengers, The (2012)",Captain America
537,"Avengers, The (2012)",silly
537,"Avengers, The (2012)",superhero
537,"Avengers, The (2012)",superhero team
567,"Avengers, The (2012)",fun
567,"Avengers, The (2012)",great humor
567,"Avengers, The (2012)",visually appealing
2,Warrior (2011),Boxing story
2,Warrior (2011),MMA
2,Warrior (2011),Tom Hardy
537,Margin Call (2011),bank
537,Margin Call (2011),big corporations
537,Margin Call (2011),business
537,Margin Call (2011),corruption
537,Margin Call (2011),financial crisis
537,Margin Call (2011),Kevin Spacey
537,Margin Call (2011),realistic
537,Margin Call (2011),suspense
537,Margin Call (2011),Wall Street
318,Starsuckers (2009),celebrity fetishism
318,Starsuckers (2009),mediacentralism
318,Starsuckers (2009),system holism
357,The Hunger Games (2012),ending
357,"Dark Knight Rises, The (2012)",Anne Hathaway
357,"Dark Knight Rises, The (2012)",Christian Bale
357,"Dark Knight Rises, The (2012)",Christopher Nolan
357,"Dark Knight Rises, The (2012)",comic book
357,"Dark Knight Rises, The (2012)",great ending
357,"Dark Knight Rises, The (2012)",Morgan Freeman
357,"Dark Knight Rises, The (2012)",political commentary
357,"Dark Knight Rises, The (2012)",superhero
537,Intouchables (2011),emotional
537,Intouchables (2011),sexuality
567,Moonrise Kingdom (2012),quirky
537,"Thousand Words, A (2012)",interesting scenario
537,Ted (2012),crude humor
567,Beasts of the Southern Wild (2012),Beautiful
567,Beasts of the Southern Wild (2012),emotional
567,Beasts of the Southern Wild (2012),poetic
567,Skyfall (2012),beautiful cinematography
567,Skyfall (2012),beautifully filmed
567,Skyfall (2012),cinematography
318,Hands Over the City (Le mani sulla città) (1963),city politics
318,Hands Over the City (Le mani sulla città) (1963),italy
318,Hands Over the City (Le mani sulla città) (1963),political right versus left
62,Taken 2 (2012),Istanbul
62,Taken 2 (2012),Liam Neeson
62,Taken 2 (2012),predictable
62,Taken 2 (2012),Turkey
62,Taken 2 (2012),unnecessary sequel
537,Argo (2012),cia
537,Argo (2012),politics
537,Argo (2012),Thrilling
193,Life of Pi (2012),cinematography
193,Life of Pi (2012),India
193,Life of Pi (2012),surreal
439,"Hobbit: An Unexpected Journey, The (2012)",Action
439,"Hobbit: An Unexpected Journey, The (2012)",Myth
419,Zero Dark Thirty (2012),Afghanistan
419,Zero Dark Thirty (2012),American propaganda
419,Zero Dark Thirty (2012),assassination
419,Zero Dark Thirty (2012),military
419,Zero Dark Thirty (2012),terrorism
62,Django Unchained (2012),action
62,Django Unchained (2012),Christoph Waltz
62,Django Unchained (2012),funny
62,Django Unchained (2012),good soundtrack
62,Django Unchained (2012),Great performances
62,Django Unchained (2012),Humour
62,Django Unchained (2012),Leonardo DiCaprio
62,Django Unchained (2012),Quentin Tarantino
62,Django Unchained (2012),Samuel L. Jackson
62,Django Unchained (2012),Soundtrack
62,Django Unchained (2012),western
